FREQ,Frequency,REF_AREA,Reference Area,IND_DEMO,Demographics Indicator,AGE_GROUP,Age group,SEX,Sex (DESC),TIME_PERIOD,Observation,Observation Status,UNIT_MEASURE,Unit of Measure,SOURCE,Source
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2033,5047.425976148903,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2034,5268.46858862429,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2035,5507.93141880596,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2036,5973.304380131516,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2037,6390.956570197273,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2038,6974.963368874689,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2039,7633.987219972509,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2040,8387.784522792288,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2041,9064.465059256232,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,M,Male,2042,9750.976074599695,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2022,8262.200781063677,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2023,8206.679540305271,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2024,8105.73182983544,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2025,8083.449469353684,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2026,7959.603863582161,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2027,7809.782688409254,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2028,7852.623911876938,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2029,7871.828598259003,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2030,8042.70106427379,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2031,8287.437708681135,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2032,8465.696592535178,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2033,8611.701451824469,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2034,8910.235839494395,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2035,9199.167883973289,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2036,9729.512684831863,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2037,10137.981591342714,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2038,10698.241384450273,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2039,11236.957458860004,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2040,11735.294449081803,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2041,12139.577718817076,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y35T39,35-39,F,Female,2042,12689.127206057716,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2022,12498.562297203054,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2023,13438.341852448077,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2024,14256.6742948773,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2025,14575.170817731163,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2026,14918.8972969377,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2027,15436.077233105074,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2028,15278.848409233047,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2029,15030.98764572257,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2030,14941.996534979495,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2031,14693.697909690489,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2032,14412.978736802717,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2033,14456.52699583217,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2034,14479.289238871483,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2035,14788.534384542176,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2036,15217.19519594502,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2037,15540.452443878867,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2038,15848.094430951529,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2039,16464.964722657267,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2040,17091.437123613723,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2041,18265.40747415497,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,_T,Total,2042,19229.020082078303,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2022,4980.8913323297775,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2023,5313.414403211379,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2024,5588.126273534481,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2025,5664.193642690403,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2026,5748.085084102363,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2027,5895.98178327552,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2028,5798.072212404826,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2029,5663.976307349957,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2030,5595.733010450073,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2031,5487.9346815891095,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2032,5378.071666993913,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2033,5367.3135676418615,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2034,5363.618866854288,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2035,5467.613827257455,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2036,5604.969762419007,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2037,5716.571459737766,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2038,5850.015358771298,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2039,6114.729803433907,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2040,6400.743111460174,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2041,6952.557540851278,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,M,Male,2042,7443.844077928311,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2022,7517.670964873278,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2023,8124.9274492366985,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2024,8668.54802134282,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2025,8910.97717504076,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2026,9170.812212835335,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2027,9540.095449829554,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2028,9480.776196828221,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2029,9367.011338372611,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2030,9346.26352452942,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2031,9205.76322810138,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2032,9034.907069808805,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2033,9089.213428190307,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2034,9115.670372017194,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2035,9320.92055728472,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2036,9612.225433526013,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2037,9823.8809841411,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2038,9998.07907218023,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2039,10350.23491922336,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2040,10690.69401215355,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2041,11312.84993330369,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y40T44,40-44,F,Female,2042,11785.176004149993,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2022,11539.947753125121,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2023,11703.387154288826,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2024,12022.455608661163,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2025,12676.415245617232,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2026,13219.106186017398,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2027,13650.698561010837,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2028,14698.638125425885,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2029,15611.735347744689,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2030,15970.416489775518,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2031,16356.867245530644,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2032,16936.534145242156,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2033,16770.03113791176,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2034,16503.910279054777,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2035,16416.926170258637,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2036,16153.445669662146,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2037,15853.34595264886,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2038,15912.105484103602,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2039,15946.651808205053,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2040,16301.552254670107,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2041,16785.552685893494,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,_T,Total,2042,17150.786249106703,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2022,4904.585152947028,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2023,4947.384282516787,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2024,5042.005719970157,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2025,5271.730962447153,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2026,5456.340313354887,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2027,5604.125341954737,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2028,5990.536856503358,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2029,6312.6887092763,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2030,6405.724993782642,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2031,6508.51606565531,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2032,6686.540935090774,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2033,6580.579557324049,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2034,6433.770007460831,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2035,6362.438124844566,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2036,6244.4051977120125,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2037,6123.567769211639,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2038,6116.617483213131,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2039,6117.349092265606,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2040,6241.600696344193,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2041,6404.1398408356135,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,M,Male,2042,6536.804949017657,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2022,6635.362600178094,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2023,6756.002871772039,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2024,6980.449888691006,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2025,7404.68428317008,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2026,7762.76587266251,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2027,8046.573219056099,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2028,8708.101268922528,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2029,9299.046638468388,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2030,9564.691495992876,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2031,9848.351179875333,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2032,10249.99321015138,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2033,10189.45158058771,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2034,10070.140271593944,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2035,10054.48804541407,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2036,9909.040471950133,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2037,9729.778183437222,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2038,9795.488000890471,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2039,9829.302715939448,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
A,Annually,ZW_101,Buhera,POP_PROJ,Population projection,Y45T49,45-49,F,Female,2040,10059.951558325913,,NUM_PER,Number of Persons,ZIMSTAT,ZIMSTAT
